Date,State,Latitude,Longitude,CLOUD_AMT,AOD_55,PW,QV2M,T2M,RH2M,WS50M,PS,TOA_SW_DWN,ALLSKY_SFC_SW_DWN,Month,Season,Zenith_Angle,DayLength_hours
2015-07-06,Jharkhand,23.3441,85.3096,98.27,1.96,6.7,19.49,25.93,86.52,3.64,93.26,11.0873,3.4306,7,Monsoon,0.6459589880856953,13.386655462122482
2015-07-07,Jharkhand,23.3441,85.3096,99.82,1.95,6.43,19.51,25.94,86.85,2.6,93.18,11.0822,1.9793,7,Monsoon,0.7507156361707068,13.379460524830185
2015-07-08,Jharkhand,23.3441,85.3096,99.52,1.58,6.42,19.72,25.91,87.81,3.55,93.13,11.0772,3.6494,7,Monsoon,0.8621671916479023,13.371819129014426
2015-07-09,Jharkhand,23.3441,85.3096,97.35,1.39,6.96,20.1,25.12,93.16,6.2,93.08,11.0719,4.6416,7,Monsoon,0.980280629016054,13.363735903253056
2015-07-10,Jharkhand,23.3441,85.3096,99.86,1.01,6.86,20.17,25.41,91.81,5.3,92.84,11.0654,1.6682,7,Monsoon,1.105020948714575,13.355215702418562
2015-07-11,Jharkhand,23.3441,85.3096,99.68,1.04,6.26,18.97,25.09,88.74,7.16,93.28,11.0594,2.9846,7,Monsoon,1.236351187494627,13.346263598175502
2015-07-12,Jharkhand,23.3441,85.3096,68.24,1.04,5.7,19.1,25.79,86.18,5.12,93.52,11.053,5.3081,7,Monsoon,1.3742324293721353,13.336884869191666
2015-07-13,Jharkhand,23.3441,85.3096,73.92,0.83,5.79,19.63,26.42,85.32,4.99,93.5,11.0465,5.5534,7,Monsoon,1.51862381715938,13.327084991100218
2015-07-14,Jharkhand,23.3441,85.3096,79.51,0.99,5.87,20.27,26.86,85.49,4.78,93.31,11.0395,5.9686,7,Monsoon,1.6694825645719575,13.316869626250373
2015-07-15,Jharkhand,23.3441,85.3096,99.62,1.68,6.19,20.95,26.51,89.41,3.97,93.09,11.0316,2.5006,7,Monsoon,1.8267639689072048,13.306244613284173
2015-07-16,Jharkhand,23.3441,85.3096,99.79,2.15,6.28,20.35,25.54,92.06,3.1,93.06,11.0232,2.2243,7,Monsoon,1.990421424290627,13.295215956576767
2015-07-17,Jharkhand,23.3441,85.3096,99.62,1.51,6.55,19.31,25.64,87.4,2.17,93.07,11.015,1.4033,7,Monsoon,2.1604064354861414,13.28378981557724
2015-07-18,Jharkhand,23.3441,85.3096,96.45,0.9,6.34,19.76,26.08,87.22,2.44,93.14,11.0062,3.1358,7,Monsoon,2.336668632266395,13.271972494086501
2015-07-19,Jharkhand,23.3441,85.3096,82.76,1.03,6.31,19.42,25.26,89.49,3.54,93.06,10.9966,3.7219,7,Monsoon,2.519155784338384,13.259770429508057
2015-07-20,Jharkhand,23.3441,85.3096,99.24,1.33,6.19,19.37,25.43,88.67,4.65,93.12,10.9867,3.4032,7,Monsoon,2.707813816820586,13.247190182106538
2015-07-21,Jharkhand,23.3441,85.3096,97.79,1.24,6.06,19.88,25.37,91.28,5.13,93.32,10.9774,3.553,7,Monsoon,2.90258682626639,13.23423842430791
2015-07-22,Jharkhand,23.3441,85.3096,98.59,0.94,6.29,20.15,25.39,92.32,5.47,93.44,10.9678,3.5352,7,Monsoon,3.103417097229581,13.220921930074102
2015-07-23,Jharkhand,23.3441,85.3096,91.44,0.78,6.15,20.18,25.13,93.77,9.05,93.45,10.9579,5.2747,7,Monsoon,3.3102451193665523,13.207247564383467
2015-07-24,Jharkhand,23.3441,85.3096,97.28,0.69,6.27,19.62,25.17,91.33,5.77,93.6,10.9476,3.4438,7,Monsoon,3.5230096050706585,13.193222272847107
2015-07-25,Jharkhand,23.3441,85.3096,98.3,0.67,6.32,19.42,25.08,90.87,3.28,93.5,10.9368,3.4469,7,Monsoon,3.7416475076329476,13.17885307148966
2015-07-26,Jharkhand,23.3441,85.3096,48.43,0.62,5.2,19.27,25.3,89.12,6.24,93.47,10.9253,6.3017,7,Monsoon,3.966094039924318,13.164147036721449
2015-07-27,Jharkhand,23.3441,85.3096,90.15,0.98,5.14,18.39,24.12,91.17,7.88,93.55,10.9145,2.7907,7,Monsoon,4.196282693593258,13.149111295527357
2015-07-28,Jharkhand,23.3441,85.3096,99.01,0.71,5.22,18.67,24.36,91.12,7.45,93.57,10.9037,3.1402,7,Monsoon,4.432145258773854,13.133753015895993
2015-07-29,Jharkhand,23.3441,85.3096,87.8,0.67,5.07,18.63,24.64,89.45,8.2,93.44,10.8926,5.808,7,Monsoon,4.673611844297664,13.11807939751108
2015-07-30,Jharkhand,23.3441,85.3096,83.93,0.64,5.36,19.32,25.17,89.65,8.79,93.37,10.8806,6.2314,7,Monsoon,4.920610898404139,13.102097662725095
2015-07-31,Jharkhand,23.3441,85.3096,99.5,0.9,5.59,19.15,24.47,92.64,7.25,93.41,10.8682,1.8547,7,Monsoon,5.173069229942879,13.085815047833526
2015-08-01,Jharkhand,23.3441,85.3096,99.98,0.72,5.86,18.74,24.02,93.28,7.58,93.56,10.8542,1.3543,8,Monsoon,5.430912030061776,13.06923879466622
2015-08-02,Jharkhand,23.3441,85.3096,99.15,0.83,6.28,19.16,23.79,96.16,10.23,93.3,10.8401,1.289,8,Monsoon,5.694062894374397,13.052376142510559
2015-08-03,Jharkhand,23.3441,85.3096,79.98,0.71,6.0,19.97,25.03,93.21,8.69,93.27,10.8262,4.3838,8,Monsoon,5.962443845600415,13.035234320379459
2015-08-04,Jharkhand,23.3441,85.3096,35.71,0.79,5.13,19.25,25.11,89.93,6.67,93.43,10.8108,5.6938,8,Monsoon,6.235975356671844,13.017820539635357
2015-08-05,Jharkhand,23.3441,85.3096,90.24,0.97,5.45,18.47,24.91,87.54,5.83,93.43,10.7942,5.7329,8,Monsoon,6.514576374298688,13.000141986979765
2015-08-06,Jharkhand,23.3441,85.3096,93.74,1.17,5.09,18.58,25.15,86.98,4.9,93.39,10.7762,5.4482,8,Monsoon,6.7981643429866665,12.9822058178162
2015-08-07,Jharkhand,23.3441,85.3096,94.38,1.12,5.46,18.56,25.48,85.43,3.24,93.46,10.758,5.521,8,Monsoon,7.0866552295003835,12.964019149992769
2015-08-08,Jharkhand,23.3441,85.3096,75.3,0.94,5.89,18.95,26.06,84.33,3.33,93.54,10.741,5.4485,8,Monsoon,7.379963547763968,12.94558905792913
2015-08-09,Jharkhand,23.3441,85.3096,77.3,0.84,5.98,19.74,26.29,86.32,2.99,93.38,10.7244,5.5783,8,Monsoon,7.678002384192631,12.926922567130994
2015-08-10,Jharkhand,23.3441,85.3096,59.51,0.71,5.89,19.95,26.12,87.99,4.39,93.43,10.7088,6.1831,8,Monsoon,7.9806834234469335,12.908026649094026
2015-08-11,Jharkhand,23.3441,85.3096,59.58,0.64,5.87,19.79,25.62,90.1,4.73,93.7,10.693,6.3101,8,Monsoon,8.287916974602584,12.88890821659758
2015-08-12,Jharkhand,23.3441,85.3096,63.77,0.59,5.77,19.57,25.25,90.93,3.95,93.68,10.6757,4.4335,8,Monsoon,8.599611997727674,12.869574119387442
2015-08-13,Jharkhand,23.3441,85.3096,63.41,0.61,5.78,19.87,25.79,89.46,5.68,93.58,10.6574,4.71,8,Monsoon,8.915676130859948,12.850031140245598
2015-08-14,Jharkhand,23.3441,85.3096,65.17,0.64,6.06,20.62,26.46,89.07,6.14,93.53,10.6373,4.35,8,Monsoon,9.236015717375572,12.830285991443892
2015-08-15,Jharkhand,23.3441,85.3096,78.81,1.0,6.3,19.79,25.58,90.08,6.9,93.64,10.6176,5.749,8,Monsoon,9.5605358337415,12.810345311577436
2015-08-16,Jharkhand,23.3441,85.3096,89.69,0.98,6.3,19.9,25.99,88.62,6.34,93.67,10.5974,4.6037,8,Monsoon,9.88914031764357,12.79021566277263
2015-08-17,Jharkhand,23.3441,85.3096,99.42,0.86,6.75,20.03,25.97,89.18,5.17,93.62,10.5768,4.321,8,Monsoon,10.22173179648133,12.76990352826387
2015-08-18,Jharkhand,23.3441,85.3096,98.88,0.85,6.46,19.85,25.6,90.33,7.35,93.76,10.5559,3.599,8,Monsoon,10.558211716221734,12.749415310332088
2015-08-19,Jharkhand,23.3441,85.3096,92.62,1.15,6.39,19.23,25.14,89.92,7.02,93.77,10.5343,3.4704,8,Monsoon,10.89848037060265,12.72875732859769
2015-08-20,Jharkhand,23.3441,85.3096,99.18,1.18,5.6,19.4,25.59,88.43,7.03,93.76,10.512,3.4174,8,Monsoon,11.24243693067823,12.707935818659697
2015-08-21,Jharkhand,23.3441,85.3096,62.92,1.19,5.26,19.06,25.55,87.21,5.14,93.69,10.4882,5.5834,8,Monsoon,11.589979474696529,12.686956931072398
2015-08-22,Jharkhand,23.3441,85.3096,45.85,0.89,5.13,19.0,25.13,89.0,5.0,93.56,10.4638,5.6309,8,Monsoon,11.941005018301206,12.665826730650302
2015-08-23,Jharkhand,23.3441,85.3096,81.0,0.93,5.66,19.28,25.45,88.65,4.76,93.5,10.4383,4.2096,8,Monsoon,12.295409545047873,12.644551196091697
2015-08-24,Jharkhand,23.3441,85.3096,96.14,0.97,5.89,19.36,25.21,90.07,5.65,93.61,10.4131,5.0309,8,Monsoon,12.653088037226647,12.623136219910817
2015-08-25,Jharkhand,23.3441,85.3096,81.11,1.2,5.92,19.25,24.94,90.95,4.68,93.56,10.3903,5.3614,8,Monsoon,13.013934506980888,12.601587608668284
2015-08-26,Jharkhand,23.3441,85.3096,96.4,1.03,6.18,19.9,25.52,90.75,4.14,93.55,10.3682,3.8544,8,Monsoon,13.377842027713942,12.57991108348919
2015-08-27,Jharkhand,23.3441,85.3096,87.29,0.66,5.89,20.18,25.83,90.52,4.18,93.56,10.3457,5.1739,8,Monsoon,13.744702765773685,12.55811228085807
2015-08-28,Jharkhand,23.3441,85.3096,82.08,0.85,6.06,19.96,26.17,87.96,3.72,93.5,10.3219,5.0045,8,Monsoon,14.114408012405852,12.536196753679802
2015-08-29,Jharkhand,23.3441,85.3096,97.32,0.78,6.41,19.77,25.36,90.98,2.83,93.51,10.2965,4.391,8,Monsoon,14.48684821596701,12.514169972595349
2015-08-30,Jharkhand,23.3441,85.3096,96.31,1.19,6.41,20.46,25.69,92.19,2.75,93.52,10.2696,4.4258,8,Monsoon,14.861913014386925,12.492037327541274
2015-08-31,Jharkhand,23.3441,85.3096,96.31,1.11,6.53,19.67,25.09,92.11,5.06,93.62,10.2422,4.3152,8,Monsoon,15.239491267871305,12.469804129541837
2015-09-01,Jharkhand,23.3441,85.3096,93.97,1.37,5.29,18.74,25.59,85.69,5.62,93.6,10.2139,4.1803,9,Monsoon,15.619471091834757,12.447475612722565
2015-09-02,Jharkhand,23.3441,85.3096,49.93,1.12,4.45,18.47,25.45,85.17,5.54,93.66,10.1846,5.7746,9,Monsoon,16.001739890054843,12.425056936534132
2015-09-03,Jharkhand,23.3441,85.3096,55.84,1.12,5.24,17.81,25.99,80.16,2.94,93.93,10.1551,5.4002,9,Monsoon,16.386184388036618,12.40255318817559
2015-09-04,Jharkhand,23.3441,85.3096,94.51,1.01,5.47,18.0,26.07,80.61,2.77,94.16,10.1254,5.1257,9,Monsoon,16.772690666578374,12.379969385205893
2015-09-05,Jharkhand,23.3441,85.3096,68.81,1.22,4.82,18.09,25.51,83.78,4.21,94.15,10.0949,5.5015,9,Monsoon,17.16114419552821,12.357310478332948
2015-09-06,Jharkhand,23.3441,85.3096,23.91,0.97,4.08,17.61,25.41,82.16,5.07,94.07,10.0642,6.0946,9,Monsoon,17.551429867722028,12.33458135436937
2015-09-07,Jharkhand,23.3441,85.3096,32.85,0.8,3.97,17.24,24.91,82.58,5.2,94.01,10.0332,5.8255,9,Monsoon,17.943432033092098,12.311786839344398
2015-09-08,Jharkhand,23.3441,85.3096,29.89,0.97,4.35,17.42,24.69,84.39,6.12,93.96,10.001,5.6621,9,Monsoon,18.337034532936766,12.288931701761474
2015-09-09,Jharkhand,23.3441,85.3096,37.37,1.02,4.35,17.3,24.85,82.95,6.14,93.93,9.9684,5.6153,9,Monsoon,18.732120734340608,12.266020655991193
2015-09-10,Jharkhand,23.3441,85.3096,88.26,1.28,4.91,17.31,25.4,80.73,3.42,93.99,9.9353,5.2051,9,Monsoon,19.128573564735525,12.243058365789405
2015-09-11,Jharkhand,23.3441,85.3096,77.19,1.13,5.71,18.62,25.74,84.37,2.54,93.96,9.901,4.9301,9,Monsoon,19.52627554659177,12.220049447930519
2015-09-12,Jharkhand,23.3441,85.3096,55.44,0.68,5.12,18.56,24.66,89.79,4.23,94.01,9.8666,5.4533,9,Monsoon,19.925108832228954,12.1969984759461
2015-09-13,Jharkhand,23.3441,85.3096,39.27,0.54,5.3,18.13,25.68,83.42,3.17,93.98,9.8333,6.1759,9,Monsoon,20.324955238736983,12.173909983959046
2015-09-14,Jharkhand,23.3441,85.3096,80.24,1.0,5.7,18.93,25.59,86.72,3.69,93.83,9.7999,5.0388,9,Monsoon,20.725696282996253,12.1507884706038
2015-09-15,Jharkhand,23.3441,85.3096,90.91,0.87,5.8,18.91,25.0,89.43,6.33,93.71,9.7651,3.889,9,Monsoon,21.127213216786654,12.127638403023093
2015-09-16,Jharkhand,23.3441,85.3096,91.76,0.65,6.09,19.48,24.66,93.33,7.19,93.53,9.7286,3.503,9,Monsoon,21.5293870619753,12.104464220931964
2015-09-17,Jharkhand,23.3441,85.3096,50.69,0.58,5.37,19.53,25.21,90.92,7.46,93.65,9.6926,4.5278,9,Monsoon,21.93209864577215,12.081270340739815
2015-09-18,Jharkhand,23.3441,85.3096,38.23,0.43,5.11,18.79,25.57,86.38,4.83,93.82,9.6566,6.0528,9,Monsoon,22.33522863604374,12.058061159721374
2015-09-19,Jharkhand,23.3441,85.3096,83.95,0.79,5.68,18.89,25.22,88.22,3.78,93.74,9.6209,5.1406,9,Monsoon,22.738657576673702,12.034841060227613
2015-09-20,Jharkhand,23.3441,85.3096,93.27,0.67,6.28,19.42,25.49,89.18,2.64,93.56,9.5856,3.8093,9,Monsoon,23.142265922960256,12.011614413927589
2015-09-21,Jharkhand,23.3441,85.3096,99.48,0.83,6.42,19.03,24.95,90.08,4.45,93.53,9.5489,2.466,9,Monsoon,23.54593407703973,11.988385586072413
2015-09-22,Jharkhand,23.3441,85.3096,99.08,0.9,6.01,19.06,24.75,91.24,5.15,93.73,9.5114,2.8992,9,Monsoon,23.94954242332624,11.96515893977239
2015-09-23,Jharkhand,23.3441,85.3096,84.77,0.94,5.69,18.41,24.87,88.04,6.34,93.9,9.473,5.0794,9,Monsoon,24.3529713639562,11.941938840278628
2015-09-24,Jharkhand,23.3441,85.3096,73.7,0.69,4.12,16.77,24.08,84.63,6.61,93.85,9.4334,5.7163,9,Monsoon,24.756101354227837,11.918729659260187
2015-09-25,Jharkhand,23.3441,85.3096,6.83,0.6,3.34,16.0,23.33,84.51,5.98,93.85,9.3919,6.1481,9,Monsoon,25.15881293802469,11.895535779068036
2015-09-26,Jharkhand,23.3441,85.3096,18.62,0.7,2.96,14.8,23.74,77.07,3.17,93.94,9.3506,5.5315,9,Monsoon,25.560986783213288,11.87236159697691
2015-09-27,Jharkhand,23.3441,85.3096,13.85,0.78,3.37,14.86,24.19,74.21,1.9,94.04,9.3108,5.292,9,Monsoon,25.96250371700369,11.849211529396204
2015-09-28,Jharkhand,23.3441,85.3096,16.37,0.79,3.31,14.34,24.55,70.36,1.69,94.11,9.2705,5.1444,9,Monsoon,26.36324476126304,11.826090016040952
2015-09-29,Jharkhand,23.3441,85.3096,13.84,0.86,3.84,14.83,24.9,71.17,1.31,94.21,9.2302,5.1358,9,Monsoon,26.763091167771073,11.8030015240539
2015-09-30,Jharkhand,23.3441,85.3096,12.85,0.84,4.28,15.73,25.6,72.17,0.67,94.37,9.1903,5.2327,9,Monsoon,27.161924453408215,11.779950552069481
2015-10-01,Jharkhand,23.3441,85.3096,52.49,1.05,4.58,17.42,25.87,78.8,1.2,94.43,9.1505,4.9032,10,Post-Monsoon,27.559626435264416,11.756941634210596
2015-10-02,Jharkhand,23.3441,85.3096,69.38,1.33,4.49,18.06,25.46,83.9,3.23,94.35,9.1092,4.374,10,Post-Monsoon,27.956079265659376,11.733979344008807
2015-10-03,Jharkhand,23.3441,85.3096,40.57,0.89,3.54,16.16,24.66,79.13,4.05,94.23,9.0674,4.9975,10,Post-Monsoon,28.35116546706322,11.711068298238528
2015-10-04,Jharkhand,23.3441,85.3096,34.13,1.05,3.06,12.94,23.71,68.16,3.57,94.32,9.0252,4.9558,10,Post-Monsoon,28.744767966907844,11.688213160655605
2015-10-05,Jharkhand,23.3441,85.3096,3.7,1.1,2.65,12.28,23.57,63.71,2.66,94.28,8.9827,5.2272,10,Post-Monsoon,29.136770132277917,11.665418645630632
2015-10-06,Jharkhand,23.3441,85.3096,34.42,0.72,3.53,14.34,23.97,72.45,2.7,94.17,8.9393,5.0537,10,Post-Monsoon,29.527055804471775,11.642689521667052
2015-10-07,Jharkhand,23.3441,85.3096,61.37,0.71,4.47,15.24,24.6,74.56,2.35,94.15,8.8963,5.141,10,Post-Monsoon,29.91550933342161,11.620030614794109
2015-10-08,Jharkhand,23.3441,85.3096,34.63,0.62,3.69,14.7,23.77,75.84,4.17,94.04,8.8524,5.3278,10,Post-Monsoon,30.302015611963327,11.597446811824415
2015-10-09,Jharkhand,23.3441,85.3096,22.89,0.58,2.83,13.35,22.94,72.84,5.04,93.86,8.8094,5.166,10,Post-Monsoon,30.686460109945102,11.574943063465872
2015-10-10,Jharkhand,23.3441,85.3096,9.48,0.46,2.25,11.83,23.38,63.76,4.22,93.96,8.766,5.723,10,Post-Monsoon,31.068728908165227,11.552524387277437
2015-10-11,Jharkhand,23.3441,85.3096,4.05,0.73,3.05,13.73,23.64,71.9,3.44,94.2,8.7226,5.2174,10,Post-Monsoon,31.44870873212868,11.530195870458163
2015-10-12,Jharkhand,23.3441,85.3096,4.62,0.91,3.44,14.52,23.29,78.04,3.31,94.34,8.6789,5.0357,10,Post-Monsoon,31.826286985613024,11.50796267245873
2015-10-13,Jharkhand,23.3441,85.3096,21.32,0.6,3.76,14.57,23.82,75.05,1.42,94.39,8.6347,4.9634,10,Post-Monsoon,32.20135178403294,11.485830027404655
2015-10-14,Jharkhand,23.3441,85.3096,23.43,0.64,3.6,14.94,22.9,81.44,3.24,94.49,8.5913,4.8907,10,Post-Monsoon,32.573791987594134,11.463803246320198
2015-10-15,Jharkhand,23.3441,85.3096,28.8,0.77,3.59,15.16,22.73,84.0,2.38,94.54,8.5476,4.4438,10,Post-Monsoon,32.9434972342263,11.44188771914193
2015-10-16,Jharkhand,23.3441,85.3096,25.27,0.84,3.35,14.85,22.98,81.17,2.22,94.58,8.5034,4.5115,10,Post-Monsoon,33.310357972286006,11.420088916510812
2015-10-17,Jharkhand,23.3441,85.3096,9.24,0.53,2.62,12.87,23.19,69.62,1.73,94.57,8.4593,5.2361,10,Post-Monsoon,33.6742654930191,11.398412391331716
2015-10-18,Jharkhand,23.3441,85.3096,11.45,0.6,2.62,12.5,23.49,65.9,2.23,94.61,8.4161,4.9332,10,Post-Monsoon,34.03511196277338,11.376863780089181
2015-10-19,Jharkhand,23.3441,85.3096,8.96,0.69,2.62,13.04,23.63,68.29,2.34,94.51,8.3719,4.8636,10,Post-Monsoon,34.39279045495211,11.355448803908304
2015-10-20,Jharkhand,23.3441,85.3096,4.26,0.71,2.67,12.9,23.51,68.21,2.47,94.32,8.327,4.903,10,Post-Monsoon,34.74719498169878,11.3341732693497
2015-10-21,Jharkhand,23.3441,85.3096,2.24,0.8,2.62,12.83,23.82,66.25,2.14,94.31,8.2822,4.7947,10,Post-Monsoon,35.09822052530342,11.313043068927604
2015-10-22,Jharkhand,23.3441,85.3096,7.02,0.96,2.82,12.39,23.39,66.35,3.04,94.39,8.2378,4.5914,10,Post-Monsoon,35.44576306932172,11.292064181340308
2015-10-23,Jharkhand,23.3441,85.3096,3.46,0.97,2.6,12.03,21.95,70.17,4.29,94.39,8.1941,4.5766,10,Post-Monsoon,35.78971962939734,11.27124267140231
2015-10-24,Jharkhand,23.3441,85.3096,1.58,0.66,1.74,9.06,21.41,56.16,3.64,94.46,8.1502,5.2272,10,Post-Monsoon,36.12998828377825,11.250584689667912
2015-10-25,Jharkhand,23.3441,85.3096,3.43,0.48,1.54,7.97,22.03,46.53,2.34,94.61,8.106,5.2121,10,Post-Monsoon,36.46646820351862,11.230096471736132
2015-10-26,Jharkhand,23.3441,85.3096,3.2,0.46,1.76,7.89,22.24,45.07,2.0,94.63,8.0616,5.2162,10,Post-Monsoon,36.799059682356386,11.209784337227374
2015-10-27,Jharkhand,23.3441,85.3096,39.46,0.58,2.24,9.65,21.46,57.79,2.36,94.59,8.0182,4.8216,10,Post-Monsoon,37.127664166258484,11.189654688422568
2015-10-28,Jharkhand,23.3441,85.3096,8.08,0.58,2.5,11.1,21.53,67.83,2.59,94.58,7.974,4.8614,10,Post-Monsoon,37.452184282624415,11.169714008556108
2015-10-29,Jharkhand,23.3441,85.3096,75.05,0.54,2.95,11.86,21.1,73.06,3.32,94.62,7.9298,3.1042,10,Post-Monsoon,37.77252386914001,11.149968859754404
2015-10-30,Jharkhand,23.3441,85.3096,80.41,0.76,3.36,12.23,18.85,85.61,2.79,94.68,7.8852,1.7436,10,Post-Monsoon,38.08858800227228,11.130425880612561
2015-10-31,Jharkhand,23.3441,85.3096,15.84,0.66,2.97,12.2,19.61,82.6,3.53,94.66,7.8406,4.4424,10,Post-Monsoon,38.4002830253974,11.111091783402422
2015-11-01,Jharkhand,23.3441,85.3096,20.93,0.53,3.06,13.55,20.4,86.11,4.53,94.67,7.7962,4.5696,11,Post-Monsoon,38.707516576553026,11.091973350905977
2015-11-02,Jharkhand,23.3441,85.3096,17.58,0.45,2.81,13.75,21.23,83.14,2.95,94.66,7.7525,4.5679,11,Post-Monsoon,39.01019761580733,11.07307743286901
2015-11-03,Jharkhand,23.3441,85.3096,17.95,0.36,2.71,12.65,21.44,76.54,2.11,94.62,7.7102,4.6678,11,Post-Monsoon,39.30823645223599,11.054410942070872
2015-11-04,Jharkhand,23.3441,85.3096,25.31,0.41,2.76,11.3,21.53,67.99,2.48,94.52,7.6702,4.2972,11,Post-Monsoon,39.60154477049963,11.035980850007231
2015-11-05,Jharkhand,23.3441,85.3096,2.48,0.67,2.24,10.04,21.5,60.49,2.88,94.49,7.6298,4.3944,11,Post-Monsoon,39.89003565701333,11.0177941821838
2015-11-06,Jharkhand,23.3441,85.3096,9.63,0.67,2.6,10.71,21.65,63.93,3.15,94.44,7.5898,4.1609,11,Post-Monsoon,40.173623625701296,10.999858013020237
2015-11-07,Jharkhand,23.3441,85.3096,16.14,0.78,2.46,10.64,21.46,64.37,2.74,94.61,7.5499,3.7445,11,Post-Monsoon,40.452224643328115,10.982179460364645
2015-11-08,Jharkhand,23.3441,85.3096,3.24,0.72,2.46,9.63,20.7,60.74,2.81,94.77,7.5101,4.2139,11,Post-Monsoon,40.725756154399576,10.964765679620545
2015-11-09,Jharkhand,23.3441,85.3096,68.67,0.67,2.21,9.36,21.44,56.08,2.5,94.65,7.4705,4.0457,11,Post-Monsoon,40.99413710562559,10.947623857489443
2015-11-10,Jharkhand,23.3441,85.3096,67.94,0.66,2.11,9.41,20.93,58.65,2.76,94.5,7.4314,4.1724,11,Post-Monsoon,41.25728796993821,10.930761205333782
2015-11-11,Jharkhand,23.3441,85.3096,46.78,0.7,1.98,9.46,20.52,60.87,3.63,94.5,7.3927,4.249,11,Post-Monsoon,41.515130770057084,10.914184952166476
2015-11-12,Jharkhand,23.3441,85.3096,3.71,0.93,1.81,9.71,19.95,65.06,3.99,94.65,7.355,3.8225,11,Post-Monsoon,41.76758910159585,10.897902337274907
2015-11-13,Jharkhand,23.3441,85.3096,2.57,0.8,1.81,8.79,19.15,63.08,4.8,94.61,7.3183,4.0642,11,Post-Monsoon,42.01458815570233,10.881920602488922
2015-11-14,Jharkhand,23.3441,85.3096,4.87,0.91,2.04,9.11,19.37,63.15,4.2,94.4,7.2828,3.8561,11,Post-Monsoon,42.25605474122614,10.86624698410401
2015-11-15,Jharkhand,23.3441,85.3096,11.47,1.07,2.02,9.22,19.82,62.79,3.86,94.38,7.2468,3.6744,11,Post-Monsoon,42.491917306406705,10.850888704472645
2015-11-16,Jharkhand,23.3441,85.3096,24.34,1.19,1.72,8.83,19.86,60.15,3.94,94.42,7.211,3.4536,11,Post-Monsoon,42.72210596007567,10.835852963278551
2015-11-17,Jharkhand,23.3441,85.3096,85.13,0.99,1.76,8.71,20.67,56.19,3.17,94.4,7.1755,3.2928,11,Post-Monsoon,42.94655249236702,10.821146928510343
2015-11-18,Jharkhand,23.3441,85.3096,13.49,0.9,1.99,9.38,19.88,64.56,3.68,94.62,7.141,3.7723,11,Post-Monsoon,43.16519039492931,10.806777727152895
2015-11-19,Jharkhand,23.3441,85.3096,22.44,0.77,1.79,9.56,19.22,66.81,3.16,94.8,7.1074,3.4834,11,Post-Monsoon,43.37795488063342,10.792752435616535
2015-11-20,Jharkhand,23.3441,85.3096,1.71,0.65,1.67,9.16,19.69,62.62,2.3,94.7,7.075,4.1134,11,Post-Monsoon,43.584782902770414,10.779078069925896
2015-11-21,Jharkhand,23.3441,85.3096,2.55,0.5,1.53,8.62,20.04,57.33,1.8,94.61,7.0426,4.3152,11,Post-Monsoon,43.78561317373358,10.765761575692093
2015-11-22,Jharkhand,23.3441,85.3096,2.38,0.63,1.53,8.56,20.03,56.64,1.64,94.59,7.0111,4.0258,11,Post-Monsoon,43.980386183179405,10.752809817893466
2015-11-23,Jharkhand,23.3441,85.3096,1.73,0.67,1.93,8.79,20.25,57.44,1.46,94.61,6.9809,3.9698,11,Post-Monsoon,44.16904421566161,10.740229570491943
2015-11-24,Jharkhand,23.3441,85.3096,2.89,0.72,2.39,9.03,19.81,61.03,2.48,94.57,6.9504,3.7978,11,Post-Monsoon,44.351531367733614,10.728027505913497
2015-11-25,Jharkhand,23.3441,85.3096,3.19,0.67,1.97,8.42,19.21,59.21,2.53,94.55,6.9209,3.9389,11,Post-Monsoon,44.52779356451385,10.716210184422762
2015-11-26,Jharkhand,23.3441,85.3096,5.59,0.77,1.63,7.44,19.23,53.0,2.36,94.51,6.8926,3.7109,11,Post-Monsoon,44.697778575709364,10.704784043423235
2015-11-27,Jharkhand,23.3441,85.3096,8.56,0.74,1.76,6.82,19.31,47.76,2.83,94.35,6.8652,3.7574,11,Post-Monsoon,44.86143603109278,10.693755386715829
2015-11-28,Jharkhand,23.3441,85.3096,13.19,0.91,2.26,8.42,20.45,55.18,3.18,94.66,6.8388,3.4013,11,Post-Monsoon,45.01871743542804,10.683130373749629
2015-11-29,Jharkhand,23.3441,85.3096,17.61,1.02,2.52,10.31,20.42,69.11,3.71,94.86,6.8136,3.2539,11,Post-Monsoon,45.169576182840615,10.672915008899782
2015-11-30,Jharkhand,23.3441,85.3096,45.81,1.0,3.24,11.23,21.42,68.87,3.71,94.78,6.7891,2.9633,11,Post-Monsoon,45.31396757062787,10.663115130808334
2015-12-01,Jharkhand,23.3441,85.3096,28.65,1.03,2.78,11.06,21.54,68.03,4.23,94.63,6.7658,3.1541,12,Winter,45.45184881250536,10.653736401824498
2015-12-02,Jharkhand,23.3441,85.3096,39.0,1.34,2.55,10.53,20.67,67.43,3.54,94.62,6.7435,2.5493,12,Winter,45.58317905128543,10.644784297581436
2015-12-03,Jharkhand,23.3441,85.3096,50.22,1.25,2.98,10.31,20.21,67.24,2.21,94.6,6.7224,2.1593,12,Winter,45.707919370983944,10.636264096746942
