Date,State,Latitude,Longitude,WS10M,WS50M,PS,T2M,WD10M,T2M_MAX,T2M_MIN,T2MDEW,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,Season,Air_Density,Wind_Power_Density
2022-02-06,Gujarat,23.2156,72.6369,2.54,3.54,100.86,21.03,193.4,31.15,11.31,1.95,33.07,0.0,5.5198,Winter,0.00119436251740453,0.009786047505954576
2022-02-07,Gujarat,23.2156,72.6369,2.47,4.18,100.87,21.14,303.9,31.57,11.57,6.06,42.96,0.0,5.5718,Winter,0.0011940344610268045,0.008996585781448864
2022-02-08,Gujarat,23.2156,72.6369,2.48,3.68,100.73,21.91,295.8,31.08,13.28,8.01,43.37,0.0,5.461,Winter,0.001189265556898217,0.009069929012622024
2022-02-09,Gujarat,23.2156,72.6369,3.19,5.26,100.79,21.98,324.3,30.49,14.6,7.79,42.49,0.0,5.1859,Winter,0.0011896917026783774,0.019309742668322572
2022-02-10,Gujarat,23.2156,72.6369,3.89,6.23,100.98,21.67,41.7,30.96,14.24,5.11,36.08,0.0,5.6902,Winter,0.0011931877055702722,0.03511782239654954
2022-02-11,Gujarat,23.2156,72.6369,3.36,5.11,100.98,21.41,68.3,31.26,12.73,2.76,33.92,0.0,5.9364,Winter,0.0011942408994983287,0.022650603459080234
2022-02-12,Gujarat,23.2156,72.6369,2.15,3.48,100.82,21.75,71.3,31.73,11.3,-2.06,24.14,0.0,5.9525,Winter,0.0011909739596745006,0.0059181729132400315
2022-02-13,Gujarat,23.2156,72.6369,2.12,2.99,100.56,22.69,71.6,32.35,12.08,-3.39,18.91,0.0,5.893,Winter,0.001184128178761009,0.005641262427820888
2022-02-14,Gujarat,23.2156,72.6369,2.09,2.9,100.5,23.01,181.0,32.55,13.15,-1.72,20.32,0.0,5.5805,Winter,0.001182142974782467,0.005396086070913921
2022-02-15,Gujarat,23.2156,72.6369,2.36,3.62,100.51,22.69,38.2,32.64,13.26,-0.61,22.37,0.0,5.2608,Winter,0.0011835394117667962,0.00777837250717609
2022-02-16,Gujarat,23.2156,72.6369,2.18,3.08,100.4,23.71,82.9,32.6,14.53,3.01,26.81,0.0,5.5572,Winter,0.0011781819772163293,0.0061031193110899435
2022-02-17,Gujarat,23.2156,72.6369,2.23,3.37,100.32,24.07,42.8,33.17,14.98,2.25,25.41,0.0,5.7725,Winter,0.0011758172815837789,0.0065196522619405915
2022-02-18,Gujarat,23.2156,72.6369,2.5,4.27,100.4,24.58,30.3,34.13,15.94,3.9,27.35,0.0,5.3585,Winter,0.0011747391991282017,0.009177649993189076
2022-02-19,Gujarat,23.2156,72.6369,3.03,5.37,100.64,24.72,346.6,34.87,15.94,1.49,23.74,0.0,5.7607,Winter,0.0011769938890414128,0.01637088274178896
2022-02-20,Gujarat,23.2156,72.6369,3.0,5.17,100.58,24.2,337.4,35.12,14.76,-1.79,19.75,0.0,6.2347,Winter,0.0011783492609237739,0.015907715022470948
2022-02-21,Gujarat,23.2156,72.6369,2.68,4.45,100.41,24.47,278.4,35.73,14.35,0.48,23.95,0.0,6.1075,Winter,0.0011752904304883846,0.011311484023839299
2022-02-22,Gujarat,23.2156,72.6369,2.99,4.76,100.49,24.84,249.6,36.38,15.66,8.11,45.72,0.0,6.0907,Winter,0.0011747663587572128,0.015701280442268414
2022-02-23,Gujarat,23.2156,72.6369,2.92,4.58,100.74,24.75,284.7,35.24,15.24,7.17,41.1,0.0,6.2333,Winter,0.0011780447512047718,0.014664941919341654
2022-02-24,Gujarat,23.2156,72.6369,1.98,2.93,100.84,25.84,312.5,35.79,16.43,0.29,22.12,0.0,6.1466,Winter,0.001174915191274081,0.004560076140712198
2022-02-25,Gujarat,23.2156,72.6369,2.29,3.29,100.75,26.04,244.4,36.38,16.92,-1.1,18.66,0.0,6.2645,Winter,0.0011730818795728972,0.007043763693945123
2022-02-26,Gujarat,23.2156,72.6369,2.35,3.54,100.75,25.08,273.1,35.23,15.12,4.46,32.24,0.0,6.1675,Winter,0.0011768580208208939,0.007636558143480479
2022-02-27,Gujarat,23.2156,72.6369,2.38,3.78,100.83,25.76,354.8,35.8,16.33,1.09,22.24,0.0,6.1949,Winter,0.001175113100510267,0.007921009669371122
2022-02-28,Gujarat,23.2156,72.6369,2.84,4.48,100.84,25.86,49.0,35.38,16.74,4.71,28.45,0.0,6.0917,Winter,0.001174836604257508,0.013455582203725084
2022-03-01,Gujarat,23.2156,72.6369,2.34,3.77,100.81,27.24,19.5,37.06,18.18,3.11,23.19,0.0,6.0242,Summer,0.0011690914629065437,0.007489728340720552
2022-03-02,Gujarat,23.2156,72.6369,2.56,4.28,100.78,26.98,341.5,37.09,17.82,1.75,21.05,0.0,6.2234,Summer,0.001169756025875307,0.009812624756705808
2022-03-03,Gujarat,23.2156,72.6369,3.89,6.56,100.81,26.54,335.9,35.75,19.18,4.77,27.48,0.0,6.3432,Summer,0.0011718221647118577,0.034488993197447616
2022-03-04,Gujarat,23.2156,72.6369,3.77,6.15,100.88,25.3,6.7,35.03,17.58,-0.41,21.53,0.0,6.5616,Summer,0.0011775079165725977,0.03154698727415206
2022-03-05,Gujarat,23.2156,72.6369,3.13,4.85,100.75,26.08,49.7,36.65,16.56,-0.99,18.82,0.0,6.4488,Summer,0.0011729250661678813,0.01798346129385828
2022-03-06,Gujarat,23.2156,72.6369,2.85,4.21,100.55,27.09,329.2,37.62,17.32,-3.11,15.07,0.0,6.2518,Summer,0.0011666588204074853,0.013503565432982716
2022-03-07,Gujarat,23.2156,72.6369,2.97,4.88,100.57,28.14,331.9,37.76,19.01,-0.97,15.84,0.0,5.9599,Summer,0.0011628242443166735,0.015231877219389026
2022-03-08,Gujarat,23.2156,72.6369,2.39,3.92,100.55,28.68,340.4,37.98,19.8,0.04,16.34,0.0,4.5192,Summer,0.0011605130180536837,0.007921614860457215
2022-03-09,Gujarat,23.2156,72.6369,1.67,2.2,100.56,28.98,260.2,37.82,20.64,2.74,19.62,0.06,5.2807,Summer,0.001159475988497193,0.0027001082579070504
2022-03-10,Gujarat,23.2156,72.6369,2.2,3.17,100.54,29.02,13.3,38.01,20.34,2.54,20.02,0.07,6.1495,Summer,0.0011590919286283542,0.00617100542801736
2022-03-11,Gujarat,23.2156,72.6369,2.69,4.04,100.58,29.42,50.8,38.52,20.58,2.67,19.61,0.0,6.4709,Summer,0.001158020136615276,0.011270494091705618
2022-03-12,Gujarat,23.2156,72.6369,1.75,2.59,100.54,29.85,83.7,38.83,19.68,0.68,16.82,0.0,6.5479,Summer,0.0011559168583288111,0.003097495956302986
2022-03-13,Gujarat,23.2156,72.6369,2.05,3.1,100.54,30.49,334.4,40.24,20.96,0.76,15.82,0.0,6.6562,Summer,0.0011534804639495118,0.004968689190991517
2022-03-14,Gujarat,23.2156,72.6369,2.56,4.21,100.51,30.77,323.6,41.2,21.14,2.15,17.21,0.0,6.6828,Summer,0.0011520738996350652,0.009664296331069907
2022-03-15,Gujarat,23.2156,72.6369,3.7,5.93,100.38,31.11,315.6,41.78,21.77,2.59,17.83,0.0,6.7622,Summer,0.0011492980655538432,0.02910769745724941
2022-03-16,Gujarat,23.2156,72.6369,4.25,6.53,100.27,31.06,308.0,41.92,21.36,2.12,17.61,0.0,6.9672,Summer,0.0011482273153570323,0.04407219375272734
2022-03-17,Gujarat,23.2156,72.6369,4.26,6.9,100.21,31.32,303.3,42.44,21.23,2.62,18.23,0.0,6.8988,Summer,0.0011465603002321454,0.04431958671056983
2022-03-18,Gujarat,23.2156,72.6369,4.75,7.15,100.11,31.85,312.5,42.49,22.58,1.35,16.33,0.0,6.8434,Summer,0.0011434257473985094,0.06127154063598731
2022-03-19,Gujarat,23.2156,72.6369,4.37,6.96,100.04,31.42,289.0,41.41,22.07,2.36,17.97,0.0,6.665,Summer,0.001144239418846079,0.04774536528070929
2022-03-20,Gujarat,23.2156,72.6369,4.92,7.51,100.07,30.58,292.1,40.43,22.0,6.67,27.89,0.0,6.4378,Summer,0.0011477480271770686,0.06834580569884512
2022-03-21,Gujarat,23.2156,72.6369,4.24,6.7,100.27,30.48,311.6,40.85,21.19,2.23,18.66,0.0,6.1531,Summer,0.0011504206817665014,0.04384542203887397
2022-03-22,Gujarat,23.2156,72.6369,4.43,6.81,100.3,30.82,319.8,41.0,21.61,2.16,17.24,0.0,6.2928,Summer,0.0011494777119495463,0.0499668231055636
2022-03-23,Gujarat,23.2156,72.6369,4.38,6.49,100.27,30.94,309.4,40.01,22.9,2.62,17.6,0.0,5.5968,Summer,0.0011486804288360776,0.048260471153528633
2022-03-24,Gujarat,23.2156,72.6369,4.28,6.46,100.16,30.83,295.4,40.37,22.39,5.58,23.76,0.0,5.887,Summer,0.0011478354950460994,0.04499673082744828
2022-03-25,Gujarat,23.2156,72.6369,3.55,5.07,100.22,30.97,281.3,40.01,22.12,7.52,26.94,0.0,6.3103,Summer,0.001147994379775072,0.02567998852872973
2022-03-26,Gujarat,23.2156,72.6369,3.03,4.56,100.38,32.22,297.4,42.72,22.18,6.82,23.51,0.0,6.641,Summer,0.001145120442169867,0.015927552945288755
2022-03-27,Gujarat,23.2156,72.6369,3.34,5.31,100.4,32.64,285.4,43.22,22.89,5.33,20.39,0.0,6.8904,Summer,0.0011437754725675776,0.021308367775164025
2022-03-28,Gujarat,23.2156,72.6369,3.68,5.95,100.34,32.16,291.2,42.52,22.4,3.08,17.93,0.0,7.0262,Summer,0.0011448890791764372,0.02852836439314373
2022-03-29,Gujarat,23.2156,72.6369,4.51,7.21,100.21,32.17,279.4,43.18,22.09,3.53,21.09,0.0,7.265,Summer,0.0011433683172136816,0.05244278942470029
2022-03-30,Gujarat,23.2156,72.6369,2.8,4.47,100.14,31.51,267.6,43.0,20.83,4.7,25.26,0.0,7.1513,Summer,0.0011450448416368613,0.012568012181806186
2022-03-31,Gujarat,23.2156,72.6369,2.5,4.21,100.19,31.45,237.1,42.99,20.67,8.95,34.47,0.0,7.1933,Summer,0.0011458422267913793,0.00895189239680765
2022-04-01,Gujarat,23.2156,72.6369,2.81,4.54,100.23,32.02,228.1,42.9,21.7,7.56,26.11,0.0,7.1822,Summer,0.001144158622874819,0.012693319217425012
2022-04-02,Gujarat,23.2156,72.6369,2.71,4.55,100.3,32.63,225.5,43.52,22.38,5.81,23.47,0.0,7.1453,Summer,0.0011426736218892784,0.011371037164530603
2022-04-03,Gujarat,23.2156,72.6369,3.18,4.84,100.31,32.76,292.6,43.23,22.38,5.92,23.73,0.0,7.3282,Summer,0.0011423019066614927,0.018366747943468653
2022-04-04,Gujarat,23.2156,72.6369,3.53,5.27,100.33,33.01,296.3,43.46,23.28,6.07,23.16,0.0,7.1779,Summer,0.001141596709556586,0.02510769410327061
2022-04-05,Gujarat,23.2156,72.6369,3.98,6.17,100.48,34.14,299.5,43.87,24.75,7.36,20.52,0.0,7.0488,Summer,0.0011390991932068999,0.03590713585154841
2022-04-06,Gujarat,23.2156,72.6369,3.95,5.93,100.46,34.24,302.6,44.15,24.87,2.64,15.14,0.0,7.1594,Summer,0.001138501964115687,0.035082866867852135
2022-04-07,Gujarat,23.2156,72.6369,4.61,6.85,100.34,34.67,310.7,44.94,25.2,5.18,18.06,0.0,6.8952,Summer,0.001135553520769794,0.055626327536022764
2022-04-08,Gujarat,23.2156,72.6369,4.55,6.91,100.14,35.42,295.7,45.18,26.63,5.24,16.93,0.0,6.5054,Summer,0.0011305355720033902,0.053246176345635415
2022-04-09,Gujarat,23.2156,72.6369,4.21,6.53,100.09,34.54,277.7,43.88,25.8,5.38,19.08,0.0,6.8777,Summer,0.0011332028360542046,0.04227892581360003
2022-04-10,Gujarat,23.2156,72.6369,3.71,5.94,100.09,33.63,260.7,43.81,23.88,4.32,19.79,0.0,6.9055,Summer,0.001136564250034286,0.02901921930867878
2022-04-11,Gujarat,23.2156,72.6369,3.88,6.21,100.05,33.51,271.2,43.39,24.05,6.61,23.97,0.0,6.6206,Summer,0.001136554607589721,0.03319368650792747
2022-04-12,Gujarat,23.2156,72.6369,3.78,5.81,99.97,33.01,272.3,41.75,25.18,4.7,21.77,0.0,6.8887,Summer,0.0011375004789631407,0.03071828688443601
2022-04-13,Gujarat,23.2156,72.6369,3.85,6.15,99.9,32.55,275.1,43.36,21.71,5.89,25.7,0.0,7.6183,Summer,0.0011384144372939484,0.032482734893819885
2022-04-14,Gujarat,23.2156,72.6369,3.97,6.04,99.91,32.72,282.2,43.51,22.53,8.86,31.54,0.0,7.5067,Summer,0.001137895608089298,0.03559950389572622
2022-04-15,Gujarat,23.2156,72.6369,4.18,6.31,99.91,32.5,257.5,43.06,21.9,10.91,35.78,0.0,7.4134,Summer,0.001138714639771875,0.041582802334375724
2022-04-16,Gujarat,23.2156,72.6369,4.18,6.2,99.86,33.13,248.0,43.5,23.74,11.48,36.79,0.0,7.4021,Summer,0.0011358036725176493,0.04147650162328751
2022-04-17,Gujarat,23.2156,72.6369,3.42,5.26,99.97,32.79,251.8,43.11,23.14,10.01,32.77,0.0,7.369,Summer,0.0011383184501515171,0.022767329743802266
2022-04-18,Gujarat,23.2156,72.6369,3.12,4.9,100.22,32.81,276.2,43.57,22.38,9.04,31.46,0.0,7.4542,Summer,0.0011410905045665931,0.01732821699593875
2022-04-19,Gujarat,23.2156,72.6369,3.86,5.9,100.4,33.18,296.9,43.02,23.07,5.98,24.05,0.0,7.7419,Summer,0.001141759219653444,0.032832688441456516
2022-04-20,Gujarat,23.2156,72.6369,4.43,6.6,100.25,33.81,300.1,40.4,27.43,10.75,26.43,0.0,6.0506,Summer,0.0011377135759504029,0.04945544607202196
2022-04-21,Gujarat,23.2156,72.6369,4.11,6.04,100.1,35.17,305.2,42.9,29.12,7.82,20.88,0.0,7.0769,Summer,0.001131000313930435,0.03926071417805055
2022-04-22,Gujarat,23.2156,72.6369,3.82,5.68,100.18,34.1,305.0,42.33,26.23,8.18,22.19,0.0,7.5919,Summer,0.0011358460736050138,0.03165771566694496
2022-04-23,Gujarat,23.2156,72.6369,3.92,5.95,100.21,34.23,290.7,42.93,26.44,6.54,19.57,0.0,7.5038,Summer,0.0011357056887620577,0.034205347475754835
2022-04-24,Gujarat,23.2156,72.6369,5.08,7.47,100.17,34.33,283.3,43.39,25.75,5.65,20.48,0.0,7.8058,Summer,0.0011348831467075159,0.07438961103046982
2022-04-25,Gujarat,23.2156,72.6369,4.93,7.42,100.09,33.69,279.3,43.36,23.81,5.81,21.91,0.0,7.5041,Summer,0.001136342004385081,0.06808004319856412
2022-04-26,Gujarat,23.2156,72.6369,3.53,5.4,100.08,33.82,289.9,43.27,24.07,8.89,27.05,0.0,7.1316,Summer,0.0011357472862494858,0.02497904487903427
2022-04-27,Gujarat,23.2156,72.6369,3.55,5.09,100.06,35.09,270.2,44.98,25.18,7.92,24.76,0.0,7.8298,Summer,0.0011308417860400254,0.025296294655210716
2022-04-28,Gujarat,23.2156,72.6369,3.92,5.93,100.05,35.5,283.2,45.66,24.92,9.46,26.54,0.0,7.8569,Summer,0.0011292267486261586,0.03401021382377444
2022-04-29,Gujarat,23.2156,72.6369,4.98,7.32,100.1,36.09,275.0,44.7,27.23,8.84,22.4,0.0,7.9205,Summer,0.0011276355477655923,0.06963487347062645
2022-04-30,Gujarat,23.2156,72.6369,5.36,7.34,99.79,35.82,254.1,45.58,25.95,14.18,31.77,0.0,7.4455,Summer,0.0011251257263168288,0.08662942433900248
2022-05-01,Gujarat,23.2156,72.6369,4.56,6.39,99.72,35.55,250.8,44.81,27.45,14.03,33.85,0.0,7.3289,Summer,0.0011253198655701826,0.05335074863732193
2022-05-02,Gujarat,23.2156,72.6369,4.47,6.53,99.74,36.1,256.9,44.42,27.59,13.22,29.46,0.0,7.5161,Summer,0.0011235437828053113,0.05017444469262512
2022-05-03,Gujarat,23.2156,72.6369,4.11,6.17,99.89,35.07,243.1,43.34,26.52,10.59,25.58,0.0,7.6915,Summer,0.0011289937619727677,0.039191060207204496
2022-05-04,Gujarat,23.2156,72.6369,3.3,4.97,100.08,34.9,260.0,43.32,26.05,11.34,28.13,0.0,7.4098,Summer,0.0011317654421684942,0.020336127347604586
2022-05-05,Gujarat,23.2156,72.6369,3.04,4.42,100.09,34.09,269.5,42.03,25.91,13.02,33.21,0.0,7.4244,Summer,0.0011348625850329326,0.015941678020077333
2022-05-06,Gujarat,23.2156,72.6369,3.43,4.79,100.0,35.33,284.6,43.47,27.19,13.08,30.75,0.0,7.4695,Summer,0.0011292844110992477,0.022785349658362743
2022-05-07,Gujarat,23.2156,72.6369,3.62,5.29,99.98,35.73,295.5,43.87,27.81,11.61,25.46,0.0,6.8669,Summer,0.0011275964219271846,0.026745418938219707
2022-05-08,Gujarat,23.2156,72.6369,4.08,5.83,99.81,36.45,285.1,45.36,28.03,11.77,26.01,0.0,7.4633,Summer,0.001123061266121246,0.03813765120313585
2022-05-09,Gujarat,23.2156,72.6369,5.02,6.77,99.68,36.26,290.9,45.37,27.01,11.35,26.03,0.0,7.4702,Summer,0.001122287249408426,0.07098803987598015
2022-05-10,Gujarat,23.2156,72.6369,5.09,6.84,99.65,36.69,300.8,45.72,27.67,14.11,31.64,0.0,7.3582,Summer,0.0011203924262294098,0.07387432330079516
2022-05-11,Gujarat,23.2156,72.6369,4.27,6.13,99.55,37.96,306.5,47.14,28.48,11.86,24.83,0.0,7.5372,Summer,0.0011146990700645573,0.043392159900228426
2022-05-12,Gujarat,23.2156,72.6369,5.67,7.72,99.5,38.72,292.3,47.65,30.34,9.82,19.76,0.0,7.3061,Summer,0.0011114241410209909,0.10129756521320968
2022-05-13,Gujarat,23.2156,72.6369,4.41,6.14,99.45,36.83,261.5,47.12,27.03,12.81,29.88,0.0,7.5185,Summer,0.001117638770348566,0.04792777100600317
2022-05-14,Gujarat,23.2156,72.6369,4.3,5.88,99.52,36.35,234.2,45.9,27.12,15.84,35.63,0.0,7.6248,Summer,0.0011201599973868937,0.044530280456119876
2022-05-15,Gujarat,23.2156,72.6369,4.83,6.52,99.73,36.19,258.6,45.04,28.39,16.66,37.64,0.0,7.6999,Summer,0.0011231042822364681,0.06327490178802722
2022-05-16,Gujarat,23.2156,72.6369,5.06,7.04,99.74,35.1,260.9,44.17,26.19,15.19,37.59,0.0,7.5706,Summer,0.001127188693698435,0.07301602374808243
2022-05-17,Gujarat,23.2156,72.6369,4.19,5.96,99.61,34.49,251.6,42.81,26.3,14.25,37.15,0.0,7.135,Summer,0.001127951646992803,0.041486094850968894
2022-05-18,Gujarat,23.2156,72.6369,3.24,4.63,99.72,34.54,235.5,42.94,26.38,14.01,34.25,0.0,6.4769,Summer,0.001129013755733093,0.019200134379537624
2022-05-19,Gujarat,23.2156,72.6369,3.49,4.94,99.75,36.18,252.6,44.99,27.17,15.33,33.42,0.0,7.2708,Summer,0.001123365826134084,0.0238763256325731
2022-05-20,Gujarat,23.2156,72.6369,5.55,7.21,99.71,36.11,259.6,44.88,27.99,15.01,33.61,0.0,7.475,Summer,0.0011231695218780371,0.09600509102347385
2022-05-21,Gujarat,23.2156,72.6369,7.81,9.63,99.63,33.42,253.6,42.2,26.08,18.76,46.5,0.0,6.9708,Summer,0.0011321157223860556,0.26965838409457626
2022-05-22,Gujarat,23.2156,72.6369,7.64,9.34,99.42,34.05,246.6,42.51,27.55,20.13,47.58,0.0,6.5498,Summer,0.0011274126221878507,0.25138130288565375
2022-05-23,Gujarat,23.2156,72.6369,7.58,9.39,99.34,34.64,240.3,42.6,28.31,20.05,45.99,0.0,4.6807,Summer,0.0011243460418207188,0.24483731972644554
2022-05-24,Gujarat,23.2156,72.6369,4.93,6.11,99.75,34.68,227.8,42.07,28.37,19.47,45.1,0.0,6.0641,Summer,0.001128839784939922,0.06763057338935125
2022-05-25,Gujarat,23.2156,72.6369,4.36,5.51,100.04,34.84,245.9,42.01,28.25,18.56,42.38,0.0,6.7934,Summer,0.0011315334906910946,0.04689179791731833
2022-05-26,Gujarat,23.2156,72.6369,5.55,6.9,99.92,34.75,250.9,42.17,27.42,18.93,43.48,0.0,7.171,Summer,0.0011305065469691042,0.09663223745861893
2022-05-27,Gujarat,23.2156,72.6369,7.13,8.73,99.83,34.48,251.3,42.05,28.29,19.53,44.79,0.0,6.6413,Summer,0.0011304796031666772,0.20488082998876872
2022-05-28,Gujarat,23.2156,72.6369,7.11,8.8,99.73,34.61,251.0,42.85,28.08,18.9,43.84,0.0,6.6134,Summer,0.0011288701542339127,0.2028723208642803
2022-05-29,Gujarat,23.2156,72.6369,6.8,8.29,99.77,34.12,252.4,41.8,27.93,19.98,47.05,0.0,5.8507,Summer,0.0011311238432944425,0.17783076614737905
2022-05-30,Gujarat,23.2156,72.6369,6.02,7.43,99.75,34.65,251.8,42.93,27.22,19.53,45.64,0.0,6.6665,Summer,0.001128949808310774,0.12314991382564835
2022-05-31,Gujarat,23.2156,72.6369,5.16,6.65,99.74,34.76,266.0,43.16,27.21,17.5,42.01,0.0,6.9358,Summer,0.0011284333566059647,0.07751665516349127
2022-06-01,Gujarat,23.2156,72.6369,4.56,5.97,99.75,34.8,269.4,43.96,25.91,15.59,39.52,0.0,7.7546,Monsoon,0.0011283999058225563,0.05349677152230313
2022-06-02,Gujarat,23.2156,72.6369,5.39,7.02,99.75,35.33,273.5,44.37,26.28,15.27,38.29,0.0,7.5055,Monsoon,0.0011264612000714996,0.08819674094545947
2022-06-03,Gujarat,23.2156,72.6369,5.64,7.14,99.71,35.25,267.3,44.11,26.83,15.84,38.45,0.0,7.4549,Monsoon,0.0011263015769649865,0.10103271145220372
2022-06-04,Gujarat,23.2156,72.6369,5.44,7.14,99.71,35.05,270.2,43.92,26.36,13.84,36.09,0.0,7.9126,Monsoon,0.0011270324670214205,0.0907200186036427
2022-06-05,Gujarat,23.2156,72.6369,3.68,4.99,99.74,34.72,260.3,43.4,26.39,14.58,36.87,0.0,7.639,Monsoon,0.001128579968274085,0.028121973706733146
2022-06-06,Gujarat,23.2156,72.6369,4.62,6.34,99.72,35.47,264.2,43.87,26.81,13.89,34.07,0.0,7.5091,Monsoon,0.0011256115692486403,0.05549891326672927
2022-06-07,Gujarat,23.2156,72.6369,4.83,6.22,99.79,34.75,269.9,42.22,27.71,16.59,37.7,0.01,7.5017,Monsoon,0.0011290357117899011,0.06360907433851265
2022-06-08,Gujarat,23.2156,72.6369,6.05,7.38,99.76,34.91,261.9,41.44,28.62,20.67,45.99,0.09,7.2012,Monsoon,0.0011281100667518333,0.12490723737280904
2022-06-09,Gujarat,23.2156,72.6369,5.92,7.28,99.62,35.25,250.5,42.55,28.07,20.25,46.05,0.0,7.3198,Monsoon,0.0011252849573488311,0.11673407271852101
2022-06-10,Gujarat,23.2156,72.6369,5.62,6.76,99.66,35.45,234.0,43.13,28.16,20.28,44.81,0.0,7.536,Monsoon,0.001125007211628107,0.09984682454760048
2022-06-11,Gujarat,23.2156,72.6369,5.4,6.44,99.7,35.61,226.8,42.7,29.44,20.95,44.97,0.08,7.2581,Monsoon,0.0011248755349478178,0.0885637006175116
2022-06-12,Gujarat,23.2156,72.6369,4.9,5.77,99.75,33.6,212.3,38.25,30.05,22.16,52.08,2.15,6.4721,Monsoon,0.0011328141841827422,0.06663722797745773
2022-06-13,Gujarat,23.2156,72.6369,4.84,5.67,99.93,32.96,192.5,37.8,28.95,21.6,52.45,1.08,4.2948,Monsoon,0.0011372310671892484,0.06446957461186727
2022-06-14,Gujarat,23.2156,72.6369,5.76,6.84,99.88,33.39,195.2,39.45,28.55,20.62,49.6,0.27,6.5918,Monsoon,0.0011350675968869735,0.10845739786313448
2022-06-15,Gujarat,23.2156,72.6369,5.84,6.93,99.71,34.16,227.0,40.65,28.61,22.33,52.31,0.24,6.3278,Monsoon,0.001130296463948462,0.11256436211605472
2022-06-16,Gujarat,23.2156,72.6369,5.76,6.88,99.7,33.61,234.0,38.49,29.25,22.24,53.1,0.28,6.0101,Monsoon,0.0011322094476805588,0.10818429745353553
2022-06-17,Gujarat,23.2156,72.6369,6.25,7.41,99.64,33.55,220.6,38.93,28.81,22.97,55.64,1.3,6.2834,Monsoon,0.0011317494397698293,0.13815300778440298
2022-06-18,Gujarat,23.2156,72.6369,6.43,7.61,99.65,33.35,208.5,38.86,28.41,22.87,56.06,0.62,6.0542,Monsoon,0.0011326015965511264,0.15054976869382802
2022-06-19,Gujarat,23.2156,72.6369,5.81,6.92,99.65,32.33,224.3,36.77,28.61,24.12,63.28,2.97,5.9047,Monsoon,0.0011363833617353684,0.11143542350350363
2022-06-20,Gujarat,23.2156,72.6369,6.82,8.3,99.51,33.35,248.9,39.25,27.99,22.87,57.06,0.64,5.6539,Monsoon,0.0011310103850757911,0.17938648535266538
2022-06-21,Gujarat,23.2156,72.6369,6.5,7.84,99.33,33.5,228.6,39.82,27.84,21.83,53.69,0.3,5.7334,Monsoon,0.0011284123008201057,0.15494511405636077
2022-06-22,Gujarat,23.2156,72.6369,3.09,3.78,99.64,33.67,219.4,39.45,27.99,21.69,52.31,1.77,6.3154,Monsoon,0.0011313068026119766,0.01668882809471999
2022-06-23,Gujarat,23.2156,72.6369,3.12,3.73,99.86,32.42,185.1,36.75,28.89,23.02,58.91,8.26,5.4338,Monsoon,0.0011384427424770286,0.017288008970494685
2022-06-24,Gujarat,23.2156,72.6369,3.85,4.52,99.68,33.16,214.4,38.72,28.46,22.36,55.27,0.08,6.9182,Monsoon,0.0011336453195764458,0.03234665616763709
2022-06-25,Gujarat,23.2156,72.6369,4.14,4.94,99.37,34.97,220.2,40.91,29.28,22.1,50.15,0.0,7.0632,Monsoon,0.0011234810356631824,0.03985995220682504
2022-06-26,Gujarat,23.2156,72.6369,4.38,5.2,99.38,33.97,213.9,39.16,30.11,22.91,53.96,4.94,6.3542,Monsoon,0.0011272525816425284,0.0473602050957058
2022-06-27,Gujarat,23.2156,72.6369,4.96,5.86,99.57,32.58,198.0,38.01,28.55,22.98,58.35,0.29,4.3747,Monsoon,0.0011345425703032466,0.06922067499397942
2022-06-28,Gujarat,23.2156,72.6369,5.17,6.4,99.59,31.53,217.0,36.08,28.0,22.83,61.54,0.4,4.4542,Monsoon,0.0011386811485815899,0.07867627041775355
2022-06-29,Gujarat,23.2156,72.6369,5.43,6.7,99.42,32.58,230.8,36.33,28.05,23.11,58.64,0.14,5.4269,Monsoon,0.0011328334070457846,0.09068501744904253
2022-06-30,Gujarat,23.2156,72.6369,5.49,6.93,99.39,32.07,231.7,36.73,28.1,23.92,63.84,10.99,5.4089,Monsoon,0.0011343838838856137,0.09385276795293367
2022-07-01,Gujarat,23.2156,72.6369,5.16,6.68,99.47,29.76,228.8,33.35,27.41,25.18,77.5,15.85,4.6462,Monsoon,0.0011439547666424869,0.07858288364956781
2022-07-02,Gujarat,23.2156,72.6369,4.13,5.36,99.33,29.73,227.7,32.92,26.75,24.53,74.88,8.7,3.5582,Monsoon,0.0011424578448444448,0.04024021972634669
2022-07-03,Gujarat,23.2156,72.6369,5.1,6.27,99.31,29.99,210.7,34.6,26.72,24.8,75.15,9.8,4.6553,Monsoon,0.0011412481352360566,0.07569385319359906
2022-07-04,Gujarat,23.2156,72.6369,3.84,4.78,99.31,30.63,209.6,35.45,26.25,23.96,69.85,2.78,5.2459,Monsoon,0.0011388437675800194,0.032242434545717624
2022-07-05,Gujarat,23.2156,72.6369,3.58,4.34,99.22,30.48,229.3,34.45,26.93,24.83,73.04,4.53,4.447,Monsoon,0.001138373791212449,0.02611583840527447
2022-07-06,Gujarat,23.2156,72.6369,4.79,5.85,99.3,30.37,201.9,35.28,27.06,24.61,73.15,4.68,4.9387,Monsoon,0.0011397045451698228,0.06262804065632008
2022-07-07,Gujarat,23.2156,72.6369,3.67,4.51,99.61,30.34,225.9,34.77,26.84,24.54,72.68,4.35,4.8907,Monsoon,0.0011433755467424494,0.028259020004288052
