Date,State,Latitude,Longitude,WS10M,WS50M,PS,T2M,WD10M,T2M_MAX,T2M_MIN,T2MDEW,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2021-11-05,Assam,26.1445,91.7362,1.59,3.21,96.69,18.92,236.7,25.92,13.8,14.88,79.85,0.0,4.6457
2021-11-06,Assam,26.1445,91.7362,1.42,2.66,96.54,19.09,229.5,25.84,13.3,14.32,76.57,0.0,4.6502
2021-11-07,Assam,26.1445,91.7362,1.14,2.09,96.6,19.92,159.4,26.03,14.5,15.58,78.04,0.0,4.6282
2021-11-08,Assam,26.1445,91.7362,1.68,3.24,96.63,20.04,141.7,27.71,13.81,14.69,74.04,0.0,4.7614
2021-11-09,Assam,26.1445,91.7362,1.79,3.55,96.71,20.1,124.2,26.97,14.01,15.58,77.36,0.0,4.7969
2021-11-10,Assam,26.1445,91.7362,1.39,2.69,96.69,20.82,152.3,27.66,15.39,16.04,76.4,0.0,4.7566
2021-11-11,Assam,26.1445,91.7362,1.52,3.63,96.64,19.98,209.0,27.62,14.28,16.06,80.8,0.0,4.5216
2021-11-12,Assam,26.1445,91.7362,1.82,3.81,96.72,20.05,233.8,26.42,15.69,17.22,85.55,0.0,4.2233
2021-11-13,Assam,26.1445,91.7362,2.02,4.56,96.72,18.62,233.1,24.99,14.13,15.05,82.25,0.0,4.1405
2021-11-14,Assam,26.1445,91.7362,1.48,2.81,96.7,18.61,233.5,24.03,13.5,15.1,81.81,0.0,4.0476
2021-11-15,Assam,26.1445,91.7362,1.42,2.68,96.5,19.7,259.6,25.94,15.4,17.19,86.65,0.0,4.0896
2021-11-16,Assam,26.1445,91.7362,1.58,2.93,96.62,19.37,260.0,25.52,15.23,16.72,85.87,0.0,4.1719
2021-11-17,Assam,26.1445,91.7362,1.42,2.78,96.89,19.06,123.7,25.65,13.82,14.9,78.53,0.0,4.4198
2021-11-18,Assam,26.1445,91.7362,1.52,3.2,96.69,18.81,160.0,26.12,14.15,14.59,78.94,0.0,4.4503
2021-11-19,Assam,26.1445,91.7362,1.52,3.37,96.55,18.62,232.2,24.98,14.4,15.14,82.27,0.0,4.1417
2021-11-20,Assam,26.1445,91.7362,1.64,3.53,96.52,18.8,242.4,24.82,14.2,15.99,85.37,0.0,3.7783
2021-11-21,Assam,26.1445,91.7362,1.87,4.25,96.57,19.73,241.0,25.52,15.31,16.68,84.1,0.0,3.3487
2021-11-22,Assam,26.1445,91.7362,2.83,5.74,96.53,19.61,234.5,25.1,16.6,16.56,83.87,0.01,2.2663
2021-11-23,Assam,26.1445,91.7362,1.79,3.69,96.66,18.28,244.2,23.78,14.16,15.62,85.06,0.02,2.5051
2021-11-24,Assam,26.1445,91.7362,1.95,3.8,96.87,17.01,120.7,23.68,12.73,13.88,83.55,0.01,3.3281
2021-11-25,Assam,26.1445,91.7362,1.49,2.88,96.81,17.64,158.1,24.92,12.21,12.53,74.72,0.0,3.3586
2021-11-26,Assam,26.1445,91.7362,1.55,2.85,96.91,16.77,123.8,22.96,11.43,12.07,75.88,0.0,3.6816
2021-11-27,Assam,26.1445,91.7362,1.98,3.91,96.98,17.1,126.8,24.75,11.24,11.83,73.56,0.0,4.0925
2021-11-28,Assam,26.1445,91.7362,1.81,3.51,97.03,18.0,134.0,25.27,12.9,13.0,75.12,0.0,4.2341
2021-11-29,Assam,26.1445,91.7362,1.94,3.92,97.01,17.3,119.8,24.15,12.58,12.55,75.71,0.0,4.2091
2021-11-30,Assam,26.1445,91.7362,2.21,4.44,97.03,17.11,119.7,24.52,12.37,13.31,80.05,0.0,4.1393
2021-12-01,Assam,26.1445,91.7362,2.03,3.99,96.98,18.26,122.1,25.11,13.76,14.22,78.99,0.0,4.273
2021-12-02,Assam,26.1445,91.7362,1.69,3.59,96.87,19.52,166.4,27.97,14.08,14.45,75.02,0.0,4.1729
2021-12-03,Assam,26.1445,91.7362,1.48,2.98,97.03,19.19,224.4,25.61,14.34,15.74,82.35,0.01,4.063
2021-12-04,Assam,26.1445,91.7362,1.22,2.31,96.99,19.8,127.7,25.18,15.38,16.55,83.02,0.0,3.1966
2021-12-05,Assam,26.1445,91.7362,1.33,2.63,96.99,20.22,162.2,26.76,15.13,16.4,80.75,0.04,3.977
2021-12-06,Assam,26.1445,91.7362,1.34,2.83,96.8,18.81,135.9,23.61,15.63,17.01,89.9,0.54,3.6343
2021-12-07,Assam,26.1445,91.7362,1.43,3.1,96.75,19.61,241.1,25.15,16.14,17.62,89.14,1.17,3.4195
2021-12-08,Assam,26.1445,91.7362,1.29,2.43,97.05,18.77,231.5,25.55,14.12,15.92,84.59,0.05,3.5244
2021-12-09,Assam,26.1445,91.7362,1.51,3.24,97.16,18.33,197.2,25.8,13.59,15.51,85.29,0.0,3.8772
2021-12-10,Assam,26.1445,91.7362,2.07,4.61,97.04,17.58,240.5,23.51,13.57,14.76,85.21,0.0,3.4236
2021-12-11,Assam,26.1445,91.7362,1.63,3.29,97.16,16.92,239.6,23.17,11.88,12.4,76.67,0.0,3.0986
2021-12-12,Assam,26.1445,91.7362,1.81,3.69,97.28,15.15,109.9,22.21,11.01,12.2,83.5,0.0,3.6012
2021-12-13,Assam,26.1445,91.7362,1.59,2.82,97.11,16.26,135.3,23.81,10.54,11.38,75.82,0.0,3.8779
2021-12-14,Assam,26.1445,91.7362,1.63,3.52,96.97,16.03,195.7,23.69,10.52,12.33,81.24,0.0,4.0212
2021-12-15,Assam,26.1445,91.7362,1.67,3.84,96.94,15.77,238.2,22.62,11.43,12.63,84.0,0.0,3.8014
2021-12-16,Assam,26.1445,91.7362,1.5,2.69,97.03,14.91,230.2,21.88,10.81,11.56,82.68,0.0,3.6576
2021-12-17,Assam,26.1445,91.7362,1.59,3.03,96.98,15.34,236.4,23.24,9.94,11.66,81.42,0.0,3.9648
2021-12-18,Assam,26.1445,91.7362,1.64,3.3,96.88,16.46,218.3,24.24,11.15,11.82,77.27,0.0,4.0243
2021-12-19,Assam,26.1445,91.7362,1.5,3.42,96.93,15.51,233.7,22.74,10.64,11.73,81.17,0.0,4.0322
2021-12-20,Assam,26.1445,91.7362,1.44,2.76,96.99,15.44,199.8,21.78,9.99,11.77,79.7,0.0,4.1362
2021-12-21,Assam,26.1445,91.7362,1.8,3.54,96.89,15.43,124.1,22.37,9.7,11.28,78.24,0.0,4.133
2021-12-22,Assam,26.1445,91.7362,1.73,3.41,96.73,15.77,138.4,21.78,11.31,11.48,77.17,2.99,3.4073
2021-12-23,Assam,26.1445,91.7362,1.36,2.19,96.77,16.24,211.5,23.49,10.34,10.7,73.2,1.03,3.641
2021-12-24,Assam,26.1445,91.7362,1.85,3.24,96.87,15.04,124.6,21.53,10.68,10.03,73.87,0.0,3.8602
2021-12-25,Assam,26.1445,91.7362,1.89,3.79,96.93,15.12,134.4,21.9,9.15,9.81,72.87,0.02,3.6523
2021-12-26,Assam,26.1445,91.7362,1.4,2.6,97.17,15.52,145.6,22.09,10.46,10.31,73.42,0.0,3.6907
2021-12-27,Assam,26.1445,91.7362,1.61,3.12,97.2,14.64,179.4,22.52,9.22,10.06,76.93,0.0,3.7147
2021-12-28,Assam,26.1445,91.7362,1.88,3.61,97.18,14.2,107.2,21.27,9.42,10.5,80.58,0.0,3.4315
2021-12-29,Assam,26.1445,91.7362,2.26,4.31,97.18,14.57,120.1,20.64,10.34,11.67,84.31,0.17,1.326
2021-12-30,Assam,26.1445,91.7362,1.45,3.12,97.31,15.76,180.3,22.98,11.48,11.89,79.59,0.2,1.9133
2021-12-31,Assam,26.1445,91.7362,1.53,2.83,97.32,15.29,246.2,22.19,10.11,11.4,80.36,0.04,3.943
2022-01-01,Assam,26.1445,91.7362,1.52,2.94,97.32,13.87,127.7,19.17,10.35,11.62,86.94,0.0,3.4289
2022-01-02,Assam,26.1445,91.7362,1.48,2.47,97.12,15.55,135.2,22.82,9.43,10.57,74.83,0.0,4.1143
2022-01-03,Assam,26.1445,91.7362,1.34,2.23,96.99,15.28,200.3,22.45,10.84,10.77,76.44,0.0,3.9629
2022-01-04,Assam,26.1445,91.7362,1.29,2.47,97.1,14.97,227.0,22.16,8.98,10.76,78.12,0.0,3.756
2022-01-05,Assam,26.1445,91.7362,1.31,2.6,97.01,15.84,172.1,22.9,9.22,10.62,73.82,0.0,3.6338
2022-01-06,Assam,26.1445,91.7362,1.46,2.55,97.0,15.9,194.1,23.41,10.27,11.12,75.64,0.0,3.9154
2022-01-07,Assam,26.1445,91.7362,1.55,2.97,97.08,15.85,227.4,23.26,10.61,12.0,80.4,0.0,3.8448
2022-01-08,Assam,26.1445,91.7362,1.61,3.29,97.04,16.24,229.3,23.76,11.2,13.26,84.82,0.0,3.935
2022-01-09,Assam,26.1445,91.7362,1.65,3.43,96.84,16.57,239.9,23.09,11.6,13.91,85.78,0.0,3.7999
2022-01-10,Assam,26.1445,91.7362,1.76,3.86,96.88,17.13,239.7,23.48,12.72,14.6,86.42,0.0,3.5609
2022-01-11,Assam,26.1445,91.7362,1.77,3.76,96.88,17.66,236.3,24.87,12.84,14.29,83.18,0.0,3.1066
2022-01-12,Assam,26.1445,91.7362,1.42,3.18,96.79,17.07,232.2,21.8,14.22,14.64,86.99,10.32,2.8584
2022-01-13,Assam,26.1445,91.7362,2.3,4.48,96.88,15.1,241.8,21.68,10.97,11.94,83.7,5.56,3.2645
2022-01-14,Assam,26.1445,91.7362,1.08,2.15,97.02,14.37,210.0,19.78,9.18,10.28,77.89,0.6,2.4365
2022-01-15,Assam,26.1445,91.7362,1.54,2.68,96.91,15.21,144.1,22.9,10.19,9.96,73.68,0.0,3.7315
2022-01-16,Assam,26.1445,91.7362,1.65,3.41,97.13,14.09,235.8,22.26,8.86,10.74,82.74,0.0,4.0709
2022-01-17,Assam,26.1445,91.7362,1.73,3.24,97.2,15.03,115.4,22.78,9.08,10.52,76.49,0.0,4.3126
2022-01-18,Assam,26.1445,91.7362,2.34,4.72,96.95,15.08,124.9,21.73,10.42,10.56,76.21,0.0,3.1867
2022-01-19,Assam,26.1445,91.7362,1.84,3.93,96.71,16.14,170.4,23.18,10.94,10.61,72.76,0.06,4.0327
2022-01-20,Assam,26.1445,91.7362,1.36,2.92,96.48,15.49,143.1,20.87,12.3,11.07,76.84,0.99,2.4197
2022-01-21,Assam,26.1445,91.7362,1.45,2.96,96.57,14.85,184.0,19.73,10.78,10.97,79.51,0.85,3.367
2022-01-22,Assam,26.1445,91.7362,1.75,3.61,96.56,14.27,219.2,21.06,8.98,9.51,75.86,0.13,2.9148
2022-01-23,Assam,26.1445,91.7362,1.57,3.37,96.6,14.58,207.8,21.5,9.58,10.8,80.38,0.33,2.1756
2022-01-24,Assam,26.1445,91.7362,1.11,2.25,96.54,15.97,170.0,22.15,11.53,11.71,78.02,0.03,3.1901
2022-01-25,Assam,26.1445,91.7362,1.45,2.65,96.58,15.28,216.1,20.82,11.99,11.73,81.2,0.26,3.5002
2022-01-26,Assam,26.1445,91.7362,1.88,4.06,96.6,14.77,238.9,20.5,10.44,11.68,83.75,2.01,3.3029
2022-01-27,Assam,26.1445,91.7362,2.59,5.16,96.63,14.19,243.0,20.28,10.16,10.04,78.86,0.4,3.4229
2022-01-28,Assam,26.1445,91.7362,2.0,3.53,96.85,12.26,238.9,19.01,7.47,7.04,73.14,0.08,3.5784
2022-01-29,Assam,26.1445,91.7362,1.84,3.56,96.87,11.87,240.9,19.35,6.38,7.47,77.84,0.0,3.8405
2022-01-30,Assam,26.1445,91.7362,2.22,4.65,96.61,12.99,241.5,20.32,8.63,8.28,76.32,0.0,3.3979
2022-01-31,Assam,26.1445,91.7362,1.9,4.06,96.62,13.58,222.3,21.36,7.91,8.59,75.19,0.01,3.5832
2022-02-01,Assam,26.1445,91.7362,2.35,4.62,96.43,12.82,209.4,19.25,8.53,9.4,81.59,4.53,1.9013
2022-02-02,Assam,26.1445,91.7362,1.87,3.49,96.69,14.02,144.6,20.65,8.89,10.11,79.55,0.49,2.8332
2022-02-03,Assam,26.1445,91.7362,1.71,3.38,96.82,14.87,135.5,22.22,9.41,10.58,77.98,0.44,2.8999
2022-02-04,Assam,26.1445,91.7362,2.38,4.87,96.56,14.99,124.8,21.47,10.87,11.75,82.36,22.23,0.8071
2022-02-05,Assam,26.1445,91.7362,2.56,4.97,96.37,13.79,192.5,20.8,9.05,10.46,82.78,8.9,2.1348
2022-02-06,Assam,26.1445,91.7362,2.16,3.66,96.92,12.92,246.4,20.24,8.5,8.83,79.98,0.81,4.417
2022-02-07,Assam,26.1445,91.7362,1.73,3.27,96.97,12.23,244.2,19.84,6.58,8.42,80.08,0.0,3.9401
2022-02-08,Assam,26.1445,91.7362,1.76,3.38,96.87,13.16,256.2,20.07,7.59,8.65,76.8,0.0,3.4104
2022-02-09,Assam,26.1445,91.7362,1.9,3.65,96.96,13.3,235.1,20.11,8.5,8.81,76.89,0.32,4.0015
2022-02-10,Assam,26.1445,91.7362,2.32,4.9,96.77,14.56,242.0,21.24,9.05,10.96,81.14,1.92,3.1162
2022-02-11,Assam,26.1445,91.7362,2.25,4.52,96.68,14.93,250.3,21.57,10.33,11.31,81.8,0.76,2.9664
2022-02-12,Assam,26.1445,91.7362,2.19,3.96,96.79,13.43,238.5,20.73,8.34,8.06,73.4,0.48,3.5443
2022-02-13,Assam,26.1445,91.7362,1.92,3.41,96.71,13.79,118.4,23.1,7.21,7.97,72.21,0.0,5.143
2022-02-14,Assam,26.1445,91.7362,1.82,3.62,96.63,15.77,144.5,24.94,7.75,7.13,60.83,0.0,5.5114
2022-02-15,Assam,26.1445,91.7362,1.82,3.56,96.57,15.4,221.6,25.01,8.81,8.16,67.46,0.0,5.5224
2022-02-16,Assam,26.1445,91.7362,2.01,4.11,96.39,15.42,242.5,22.9,9.73,10.02,73.05,0.0,5.3172
2022-02-17,Assam,26.1445,91.7362,2.42,4.84,96.43,14.95,235.7,23.03,9.57,8.93,70.5,0.0,5.01
2022-02-18,Assam,26.1445,91.7362,2.12,3.98,96.62,15.09,229.4,22.7,9.73,8.87,69.44,0.0,4.1818
2022-02-19,Assam,26.1445,91.7362,2.77,5.51,96.56,15.19,229.8,23.19,10.51,7.87,65.74,0.0,4.7148
2022-02-20,Assam,26.1445,91.7362,3.46,6.6,96.23,15.9,225.8,23.12,11.3,8.86,65.6,1.45,4.1165
2022-02-21,Assam,26.1445,91.7362,2.04,3.87,96.42,14.66,240.7,20.57,10.33,10.04,77.03,4.68,3.3214
2022-02-22,Assam,26.1445,91.7362,1.68,2.94,96.96,15.58,147.1,23.44,9.04,9.41,70.3,0.22,4.687
2022-02-23,Assam,26.1445,91.7362,1.95,3.58,97.14,16.8,168.0,25.01,10.57,10.28,68.44,0.0,4.1213
2022-02-24,Assam,26.1445,91.7362,1.82,3.57,97.1,17.46,192.3,25.39,11.55,11.73,72.42,0.43,4.369
2022-02-25,Assam,26.1445,91.7362,1.38,2.89,97.08,16.34,166.2,20.9,12.78,13.61,84.61,8.35,3.9276
2022-02-26,Assam,26.1445,91.7362,1.86,3.47,97.08,18.08,238.9,25.62,12.58,13.49,78.1,0.17,4.9606
2022-02-27,Assam,26.1445,91.7362,2.52,5.18,96.96,17.97,233.8,24.46,12.21,12.82,74.79,0.12,4.3942
2022-02-28,Assam,26.1445,91.7362,3.28,6.43,96.8,19.05,237.6,25.55,15.05,13.87,74.15,0.75,3.8498
2022-03-01,Assam,26.1445,91.7362,1.74,3.23,96.98,18.74,243.2,26.29,12.94,11.38,66.24,0.0,4.783
2022-03-02,Assam,26.1445,91.7362,1.81,3.53,96.94,17.73,232.7,26.23,11.32,11.29,70.22,0.0,5.364
2022-03-03,Assam,26.1445,91.7362,1.9,3.82,96.91,17.98,229.0,26.54,11.54,11.48,69.91,0.0,5.207
2022-03-04,Assam,26.1445,91.7362,2.39,5.03,96.76,18.39,235.2,26.82,13.05,10.8,66.3,0.0,5.3158
2022-03-05,Assam,26.1445,91.7362,2.66,5.31,96.64,19.26,243.1,27.31,13.89,10.82,61.76,0.0,4.9987
2022-03-06,Assam,26.1445,91.7362,1.91,4.03,96.71,19.44,236.9,28.49,12.71,11.66,65.72,0.0,5.658
2022-03-07,Assam,26.1445,91.7362,1.97,3.33,96.67,21.65,129.8,31.17,13.18,10.28,53.77,0.0,6.2642
2022-03-08,Assam,26.1445,91.7362,1.77,3.46,96.49,22.23,208.9,32.38,15.1,11.39,55.64,0.0,6.0499
2022-03-09,Assam,26.1445,91.7362,1.88,4.06,96.55,21.04,240.2,30.09,14.61,12.49,63.41,0.0,6.0756
2022-03-10,Assam,26.1445,91.7362,1.88,4.08,96.51,20.8,231.2,30.36,13.62,11.8,62.2,0.0,6.1116
2022-03-11,Assam,26.1445,91.7362,2.04,4.2,96.44,20.83,237.6,30.72,13.62,11.31,60.03,0.0,6.0091
2022-03-12,Assam,26.1445,91.7362,1.83,3.85,96.4,20.67,239.2,30.07,13.1,11.63,61.8,0.0,5.8198
2022-03-13,Assam,26.1445,91.7362,1.72,3.52,96.47,21.24,242.4,30.12,14.82,13.21,65.03,0.0,5.8274
2022-03-14,Assam,26.1445,91.7362,1.76,3.79,96.37,22.29,231.7,31.99,14.88,13.48,63.2,0.0,6.0415
2022-03-15,Assam,26.1445,91.7362,1.94,4.17,96.19,22.66,242.8,32.24,16.0,13.56,61.96,0.0,5.6647
2022-03-16,Assam,26.1445,91.7362,2.32,4.6,96.15,23.06,240.2,31.97,16.4,12.88,57.31,0.0,5.8344
2022-03-17,Assam,26.1445,91.7362,2.16,4.47,96.31,22.68,243.3,31.73,15.67,13.25,59.94,0.0,5.6374
2022-03-18,Assam,26.1445,91.7362,2.26,4.93,96.31,23.86,240.0,32.71,17.21,15.17,62.27,0.0,5.6066
2022-03-19,Assam,26.1445,91.7362,2.58,5.17,96.11,24.97,243.3,33.15,19.18,16.84,64.57,0.0,4.1237
2022-03-20,Assam,26.1445,91.7362,3.22,6.16,96.0,24.58,227.7,32.18,18.66,15.15,58.36,0.0,4.8199
2022-03-21,Assam,26.1445,91.7362,2.89,5.73,96.17,24.49,234.7,32.42,18.79,14.83,58.4,0.0,5.1458
2022-03-22,Assam,26.1445,91.7362,2.25,4.41,96.24,24.84,224.7,32.88,18.4,15.97,61.56,1.07,3.7164
2022-03-23,Assam,26.1445,91.7362,2.12,4.6,96.22,24.89,216.6,33.19,19.19,16.74,64.75,0.09,4.9193
2022-03-24,Assam,26.1445,91.7362,3.87,7.15,95.98,24.83,228.4,31.52,20.13,14.83,57.17,0.17,4.8338
2022-03-25,Assam,26.1445,91.7362,4.46,7.84,96.02,24.32,225.7,30.35,19.3,18.18,70.77,9.67,4.3596
2022-03-26,Assam,26.1445,91.7362,4.47,8.17,96.14,24.77,228.6,30.91,20.42,19.04,72.85,13.01,4.8204
2022-03-27,Assam,26.1445,91.7362,2.61,4.71,96.5,23.76,228.6,31.52,18.59,16.92,70.9,3.96,5.417
2022-03-28,Assam,26.1445,91.7362,1.88,3.82,96.48,23.24,225.2,30.06,17.68,16.46,69.04,0.89,2.8788
2022-03-29,Assam,26.1445,91.7362,1.72,3.16,96.34,23.77,204.9,30.35,18.26,17.71,71.57,2.76,2.5253
2022-03-30,Assam,26.1445,91.7362,1.29,2.49,96.4,24.16,170.0,31.31,18.43,18.57,73.94,4.51,1.932
2022-03-31,Assam,26.1445,91.7362,1.76,3.61,96.34,24.22,207.3,31.76,18.96,19.97,79.68,16.86,0.8959
2022-04-01,Assam,26.1445,91.7362,2.25,4.23,96.3,24.92,217.8,30.96,20.21,21.02,80.8,27.59,1.5742
2022-04-02,Assam,26.1445,91.7362,1.42,2.93,96.58,25.57,206.9,31.9,20.56,20.75,77.54,8.92,1.5523
2022-04-03,Assam,26.1445,91.7362,2.3,4.53,96.38,24.84,196.2,31.42,20.02,20.64,80.06,12.74,1.6968
2022-04-04,Assam,26.1445,91.7362,4.09,7.42,96.28,24.66,212.3,30.39,21.08,20.41,78.94,29.54,1.9128
2022-04-05,Assam,26.1445,91.7362,2.65,5.14,96.61,24.38,215.9,30.86,19.51,20.17,80.0,14.09,2.9393
2022-04-06,Assam,26.1445,91.7362,2.5,4.63,96.7,24.89,216.5,31.27,20.07,20.14,77.55,2.76,2.1912
2022-04-07,Assam,26.1445,91.7362,1.93,3.55,96.71,25.11,125.9,33.11,19.32,18.99,72.95,1.07,2.5063
2022-04-08,Assam,26.1445,91.7362,2.22,4.16,96.45,24.92,189.5,32.26,19.56,19.09,73.43,3.3,3.4234
2022-04-09,Assam,26.1445,91.7362,1.58,3.36,96.38,24.29,137.5,31.02,19.09,18.75,74.8,7.44,2.7274
2022-04-10,Assam,26.1445,91.7362,1.67,3.23,96.32,24.36,140.2,31.5,18.63,18.45,73.02,4.82,3.5369
2022-04-11,Assam,26.1445,91.7362,1.62,3.46,96.17,24.16,119.8,30.55,19.3,19.73,78.71,15.98,2.91
2022-04-12,Assam,26.1445,91.7362,1.83,3.37,96.2,24.6,226.1,30.88,19.58,19.88,77.83,4.42,4.3946
2022-04-13,Assam,26.1445,91.7362,2.08,4.34,96.01,25.07,211.6,31.62,20.25,21.0,80.77,15.64,4.0783
2022-04-14,Assam,26.1445,91.7362,3.32,6.16,95.74,24.81,224.2,29.0,21.33,21.79,84.33,15.12,4.1309
2022-04-15,Assam,26.1445,91.7362,3.9,7.1,95.72,25.87,220.9,32.09,21.76,20.91,76.25,8.95,6.0266
2022-04-16,Assam,26.1445,91.7362,3.36,6.2,95.81,25.31,221.1,30.8,21.06,20.97,78.98,14.95,6.288
2022-04-17,Assam,26.1445,91.7362,3.21,6.2,95.96,25.7,225.2,31.88,22.09,20.72,76.78,18.06,5.5392
2022-04-18,Assam,26.1445,91.7362,1.93,3.63,96.26,25.42,244.2,31.65,20.31,20.77,77.98,8.6,4.8552
2022-04-19,Assam,26.1445,91.7362,1.5,2.93,96.41,25.53,188.0,31.84,20.41,20.77,77.5,5.67,4.8636
2022-04-20,Assam,26.1445,91.7362,1.52,2.94,96.4,24.1,46.3,30.01,19.13,20.29,81.34,15.84,3.0082
2022-04-21,Assam,26.1445,91.7362,1.56,3.03,96.36,23.31,250.3,29.65,17.83,18.77,78.66,2.86,6.4214
2022-04-22,Assam,26.1445,91.7362,2.07,4.03,96.29,24.97,241.8,30.64,19.99,20.57,78.72,9.59,2.8046
2022-04-23,Assam,26.1445,91.7362,3.35,6.19,96.14,24.94,229.8,30.64,20.46,20.31,77.61,2.76,4.2024
2022-04-24,Assam,26.1445,91.7362,3.31,6.25,95.93,25.4,224.6,32.48,20.96,20.26,76.21,2.65,6.2918
2022-04-25,Assam,26.1445,91.7362,2.66,5.02,96.01,25.65,225.2,32.56,20.72,19.91,74.11,0.69,6.3694
2022-04-26,Assam,26.1445,91.7362,1.7,3.63,96.1,26.33,202.5,33.38,21.09,20.67,74.17,3.06,6.0749
2022-04-27,Assam,26.1445,91.7362,2.4,4.55,96.08,26.13,225.5,32.38,21.23,20.9,75.65,6.78,5.2222
2022-04-28,Assam,26.1445,91.7362,1.59,3.06,96.26,26.41,144.0,33.9,20.76,20.02,71.72,0.13,5.9028
2022-04-29,Assam,26.1445,91.7362,1.76,3.63,96.17,26.38,222.4,33.12,20.19,19.83,70.72,4.53,5.2248
2022-04-30,Assam,26.1445,91.7362,1.16,2.62,96.16,26.1,178.0,32.13,21.24,20.53,74.39,13.14,2.2046
2022-05-01,Assam,26.1445,91.7362,1.44,2.56,96.15,23.97,91.8,29.28,20.82,20.71,83.29,2.47,5.6165
2022-05-02,Assam,26.1445,91.7362,1.5,3.27,96.1,25.22,155.9,32.3,20.61,20.41,77.51,9.77,1.9411
2022-05-03,Assam,26.1445,91.7362,1.66,3.41,96.19,24.84,198.7,30.54,20.27,20.12,76.77,2.07,3.3523
2022-05-04,Assam,26.1445,91.7362,2.48,4.48,96.47,22.55,78.0,27.2,19.22,19.01,81.89,1.78,5.3882
2022-05-05,Assam,26.1445,91.7362,1.44,2.56,96.27,25.18,59.7,32.08,18.11,18.53,70.03,1.12,6.7613
2022-05-06,Assam,26.1445,91.7362,1.17,1.9,96.2,26.63,84.0,32.99,19.81,19.66,68.21,1.53,6.6626
2022-05-07,Assam,26.1445,91.7362,1.14,1.97,96.13,27.53,112.2,33.75,21.36,20.34,68.16,1.71,5.1074
2022-05-08,Assam,26.1445,91.7362,1.31,2.6,96.06,27.59,227.3,35.18,21.15,20.19,68.85,0.07,6.564
2022-05-09,Assam,26.1445,91.7362,1.8,3.7,96.13,26.81,208.7,33.69,21.45,20.17,70.48,2.79,6.6132
2022-05-10,Assam,26.1445,91.7362,1.86,3.56,96.13,25.77,250.0,31.21,20.85,20.92,77.12,6.4,4.4885
2022-05-11,Assam,26.1445,91.7362,2.27,4.18,95.93,26.79,258.0,32.39,21.85,22.71,80.28,17.53,5.6604
2022-05-12,Assam,26.1445,91.7362,2.34,4.6,95.85,26.95,272.3,31.69,23.53,23.66,83.78,46.48,4.9661
2022-05-13,Assam,26.1445,91.7362,2.26,4.83,95.52,27.63,229.3,31.98,23.52,23.96,82.1,56.83,1.4527
2022-05-14,Assam,26.1445,91.7362,3.76,7.08,95.57,27.58,230.4,31.95,24.73,23.84,81.38,39.91,2.514
2022-05-15,Assam,26.1445,91.7362,3.86,7.25,95.82,27.79,228.1,32.18,25.05,23.99,81.25,35.26,1.8895
2022-05-16,Assam,26.1445,91.7362,2.5,4.74,95.87,27.39,209.4,32.24,23.93,23.47,80.8,26.57,1.309
2022-05-17,Assam,26.1445,91.7362,2.87,5.81,95.72,25.74,215.1,29.36,23.55,23.17,86.48,77.75,2.1787
2022-05-18,Assam,26.1445,91.7362,3.33,6.38,95.82,25.61,216.3,28.81,22.84,23.12,86.7,27.11,4.6027
2022-05-19,Assam,26.1445,91.7362,3.24,6.06,95.87,26.46,221.0,31.25,22.56,22.93,82.26,22.84,3.4332
2022-05-20,Assam,26.1445,91.7362,2.3,4.58,95.79,26.33,219.9,30.44,22.98,22.84,82.34,34.65,3.4454
2022-05-21,Assam,26.1445,91.7362,1.9,3.46,95.49,26.78,211.1,32.1,22.27,22.08,77.22,5.88,2.6222
2022-05-22,Assam,26.1445,91.7362,1.69,3.08,95.48,26.35,249.9,30.94,21.58,22.21,79.78,6.34,5.2874
2022-05-23,Assam,26.1445,91.7362,1.57,2.96,95.61,26.62,256.5,31.74,22.23,21.43,76.01,5.93,5.0578
2022-05-24,Assam,26.1445,91.7362,1.08,1.86,95.9,27.81,259.1,33.29,21.91,21.99,73.42,0.04,6.6977
2022-05-25,Assam,26.1445,91.7362,1.5,3.06,95.97,25.58,258.7,28.02,23.41,23.11,86.66,6.43,2.7286
2022-05-26,Assam,26.1445,91.7362,2.76,5.35,95.79,26.1,242.7,30.91,22.47,22.2,80.94,1.34,5.76
2022-05-27,Assam,26.1445,91.7362,2.5,4.66,95.65,26.21,239.7,31.58,21.18,21.26,76.54,0.04,5.4794
2022-05-28,Assam,26.1445,91.7362,1.45,2.67,95.66,26.49,277.5,31.79,22.65,21.76,77.56,5.05,6.3715
2022-05-29,Assam,26.1445,91.7362,1.0,1.91,95.74,28.1,252.9,34.95,21.62,21.75,72.44,4.02,5.7653
2022-05-30,Assam,26.1445,91.7362,0.86,1.42,95.74,27.69,202.3,33.34,23.37,22.45,75.25,2.66,5.2133
2022-05-31,Assam,26.1445,91.7362,1.02,1.73,95.66,27.62,280.2,31.65,24.3,23.42,79.27,4.54,4.7508
2022-06-01,Assam,26.1445,91.7362,1.04,1.9,95.7,26.56,342.1,28.99,23.8,23.98,86.47,6.46,5.4142
2022-06-02,Assam,26.1445,91.7362,1.96,3.9,95.66,26.67,253.8,30.59,23.25,23.86,85.52,21.55,5.5858
2022-06-03,Assam,26.1445,91.7362,2.43,4.82,95.61,26.67,234.3,31.28,22.85,23.72,84.84,20.49,2.5301
